Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cystophora,cristata,74.25,11.25,1701:141:1,0.95
Cystophora,cristata,74.25,11.75,1701:141:2,0.96
Cystophora,cristata,74.75,11.25,1701:141:3,0.93
Cystophora,cristata,74.75,11.75,1701:141:4,0.94
Cystophora,cristata,74.25,12.25,1701:142:1,0.97
Cystophora,cristata,74.25,12.75,1701:142:2,0.98
Cystophora,cristata,74.75,12.25,1701:142:3,0.95
Cystophora,cristata,74.75,12.75,1701:142:4,0.96
Cystophora,cristata,74.25,13.25,1701:143:1,0.99
Cystophora,cristata,74.25,13.75,1701:143:2,1
Cystophora,cristata,74.75,13.25,1701:143:3,0.97
Cystophora,cristata,74.75,13.75,1701:143:4,0.99
Cystophora,cristata,74.25,14.25,1701:144:1,1
Cystophora,cristata,74.25,14.75,1701:144:2,1
Cystophora,cristata,74.75,14.25,1701:144:3,1
Cystophora,cristata,74.75,14.75,1701:144:4,1
Cystophora,cristata,70.25,15.25,1701:205:1,0.95
Cystophora,cristata,70.25,15.75,1701:205:2,0.98
Cystophora,cristata,70.75,15.25,1701:205:3,0.97
Cystophora,cristata,70.75,15.75,1701:205:4,1
Cystophora,cristata,70.25,16.25,1701:206:1,1
Cystophora,cristata,70.25,16.75,1701:206:2,1
Cystophora,cristata,70.75,16.25,1701:206:3,1
Cystophora,cristata,70.75,16.75,1701:206:4,1
Cystophora,cristata,71.25,15.25,1701:215:1,1
Cystophora,cristata,71.25,15.75,1701:215:2,1
Cystophora,cristata,71.75,15.25,1701:215:3,1
Cystophora,cristata,71.25,16.25,1701:216:1,1
Cystophora,cristata,73.75,15.25,1701:235:3,0.84
Cystophora,cristata,74.25,15.25,1701:245:1,1
Cystophora,cristata,74.25,15.75,1701:245:2,1
Cystophora,cristata,74.75,15.25,1701:245:3,1
Cystophora,cristata,75.25,10.25,1701:350:1,0.93
Cystophora,cristata,75.25,10.75,1701:350:2,0.93
Cystophora,cristata,75.75,10.25,1701:350:3,0.95
Cystophora,cristata,75.75,10.75,1701:350:4,0.96
Cystophora,cristata,75.25,11.25,1701:351:1,0.95
Cystophora,cristata,75.25,11.75,1701:351:2,0.96
Cystophora,cristata,75.75,11.25,1701:351:3,0.98
Cystophora,cristata,75.75,11.75,1701:351:4,1
Cystophora,cristata,75.25,12.25,1701:352:1,0.99
Cystophora,cristata,75.25,12.75,1701:352:2,1
Cystophora,cristata,75.75,12.25,1701:352:3,1
Cystophora,cristata,75.75,12.75,1701:352:4,1
Cystophora,cristata,75.25,13.25,1701:353:1,1
Cystophora,cristata,75.25,13.75,1701:353:2,1
Cystophora,cristata,75.75,13.25,1701:353:3,1
Cystophora,cristata,75.75,13.75,1701:353:4,0.92
Cystophora,cristata,75.25,14.25,1701:354:1,1
Cystophora,cristata,76.25,10.25,1701:360:1,0.97
Cystophora,cristata,76.25,10.75,1701:360:2,0.98
Cystophora,cristata,76.75,10.25,1701:360:3,0.98
Cystophora,cristata,76.75,10.75,1701:360:4,1
Cystophora,cristata,76.25,11.25,1701:361:1,0.99
Cystophora,cristata,76.25,11.75,1701:361:2,1
Cystophora,cristata,76.75,11.25,1701:361:3,1
Cystophora,cristata,76.75,11.75,1701:361:4,1
Cystophora,cristata,76.25,12.25,1701:362:1,1
Cystophora,cristata,76.25,12.75,1701:362:2,1
Cystophora,cristata,76.75,12.25,1701:362:3,1
Cystophora,cristata,76.75,12.75,1701:362:4,0.94
Cystophora,cristata,76.25,13.25,1701:363:1,1
Cystophora,cristata,76.25,13.75,1701:363:2,1
Cystophora,cristata,77.25,10.25,1701:370:1,1
Cystophora,cristata,77.25,10.75,1701:370:2,1
Cystophora,cristata,77.25,11.25,1701:371:1,0.83
Cystophora,cristata,39.75,-68.75,7306:498:4,0.81
Cystophora,cristata,39.75,-69.25,7306:499:3,0.88
Cystophora,cristata,39.75,-69.75,7306:499:4,0.9
Cystophora,cristata,38.75,-72.75,7307:382:4,0.84
Cystophora,cristata,38.25,-73.25,7307:383:1,0.81
Cystophora,cristata,39.75,-70.25,7307:390:3,0.9
Cystophora,cristata,39.75,-70.75,7307:390:4,0.91
Cystophora,cristata,39.25,-71.75,7307:391:2,0.84
Cystophora,cristata,39.75,-71.25,7307:391:3,0.93
Cystophora,cristata,43.75,-2.75,7400:132:4,0.92
Cystophora,cristata,43.75,-3.25,7400:133:3,0.9
Cystophora,cristata,43.75,-3.75,7400:133:4,0.88
Cystophora,cristata,43.75,-4.25,7400:134:3,0.87
Cystophora,cristata,44.25,-2.75,7400:142:2,0.88
Cystophora,cristata,44.75,-2.25,7400:142:3,0.93
Cystophora,cristata,44.75,-2.75,7400:142:4,0.81
Cystophora,cristata,41.25,-9.25,7400:219:1,0.92
Cystophora,cristata,42.25,-9.75,7400:229:2,0.8
Cystophora,cristata,42.75,-9.75,7400:229:4,0.85
Cystophora,cristata,43.25,-9.75,7400:239:2,0.85
Cystophora,cristata,43.75,-9.25,7400:239:3,0.85
Cystophora,cristata,44.25,-8.25,7400:248:1,0.83
Cystophora,cristata,44.25,-8.75,7400:248:2,0.85
Cystophora,cristata,45.25,-3.25,7400:353:1,0.88
Cystophora,cristata,45.75,-3.75,7400:353:4,0.9
Cystophora,cristata,46.25,-4.25,7400:364:1,0.85
Cystophora,cristata,46.25,-4.75,7400:364:2,0.86
Cystophora,cristata,46.75,-5.25,7400:465:3,0.89
Cystophora,cristata,47.25,-6.25,7400:476:1,0.89
Cystophora,cristata,47.75,-7.75,7400:477:4,0.88
Cystophora,cristata,47.75,-8.25,7400:478:3,0.88
Cystophora,cristata,48.25,-9.75,7400:489:2,0.88
Cystophora,cristata,42.75,-11.25,7401:121:3,0.8
Cystophora,cristata,48.75,-10.75,7401:380:4,0.88
Cystophora,cristata,48.75,-11.25,7401:381:3,0.88
Cystophora,cristata,48.75,-11.75,7401:381:4,0.86
Cystophora,cristata,48.75,-12.25,7401:382:3,0.87
Cystophora,cristata,49.25,-11.75,7401:391:2,0.87
Cystophora,cristata,49.75,-11.75,7401:391:4,0.89
Cystophora,cristata,49.25,-12.25,7401:392:1,0.88
Cystophora,cristata,49.25,-12.75,7401:392:2,0.88
Cystophora,cristata,49.75,-12.25,7401:392:3,0.88
Cystophora,cristata,49.75,-12.75,7401:392:4,0.87
Cystophora,cristata,49.75,-13.25,7401:393:3,0.83
Cystophora,cristata,45.25,-28.25,7402:458:1,0.8
Cystophora,cristata,46.25,-27.75,7402:467:2,0.8
Cystophora,cristata,46.75,-27.75,7402:467:4,0.8
Cystophora,cristata,47.25,-27.75,7402:477:2,0.8
Cystophora,cristata,47.75,-27.25,7402:477:3,0.81
Cystophora,cristata,47.75,-27.75,7402:477:4,0.81
Cystophora,cristata,48.25,-27.25,7402:487:1,0.81
Cystophora,cristata,48.25,-27.75,7402:487:2,0.81
Cystophora,cristata,48.75,-27.25,7402:487:3,0.83
Cystophora,cristata,48.75,-27.75,7402:487:4,0.8
Cystophora,cristata,48.25,-28.25,7402:488:1,0.82
Cystophora,cristata,48.75,-28.25,7402:488:3,0.85
Cystophora,cristata,48.75,-28.75,7402:488:4,0.83
Cystophora,cristata,49.25,-27.75,7402:497:2,0.82
Cystophora,cristata,49.75,-27.75,7402:497:4,0.8
Cystophora,cristata,49.25,-28.75,7402:498:2,0.82
Cystophora,cristata,49.75,-28.75,7402:498:4,0.81
Cystophora,cristata,49.75,-29.25,7402:499:3,0.81
Cystophora,cristata,49.75,-29.75,7402:499:4,0.8
Cystophora,cristata,41.75,-49.25,7404:219:3,0.82
Cystophora,cristata,42.25,-48.75,7404:228:2,0.8
Cystophora,cristata,42.75,-48.75,7404:228:4,0.87
Cystophora,cristata,42.25,-49.25,7404:229:1,0.82
Cystophora,cristata,42.75,-49.25,7404:229:3,0.96
Cystophora,cristata,42.75,-49.75,7404:229:4,1
Cystophora,cristata,43.25,-48.25,7404:238:1,0.83
Cystophora,cristata,43.25,-48.75,7404:238:2,0.98
Cystophora,cristata,43.75,-48.75,7404:238:4,0.99
Cystophora,cristata,43.25,-49.25,7404:239:1,0.91
Cystophora,cristata,44.25,-48.75,7404:248:2,1
Cystophora,cristata,44.75,-48.25,7404:248:3,0.87
Cystophora,cristata,44.75,-48.75,7404:248:4,1
Cystophora,cristata,46.75,-43.25,7404:363:3,0.82
Cystophora,cristata,46.75,-43.75,7404:363:4,1
Cystophora,cristata,46.25,-44.75,7404:364:2,0.9
Cystophora,cristata,47.25,-43.25,7404:373:1,0.92
Cystophora,cristata,47.75,-43.25,7404:373:3,0.87
Cystophora,cristata,47.75,-43.75,7404:373:4,1
Cystophora,cristata,48.25,-43.25,7404:383:1,0.81
Cystophora,cristata,48.25,-43.75,7404:383:2,0.95
Cystophora,cristata,48.75,-43.75,7404:383:4,0.88
Cystophora,cristata,48.25,-44.25,7404:384:1,0.97
Cystophora,cristata,48.75,-44.25,7404:384:3,1
Cystophora,cristata,48.75,-44.75,7404:384:4,1
Cystophora,cristata,49.25,-44.25,7404:394:1,0.83
Cystophora,cristata,49.25,-44.75,7404:394:2,0.9
Cystophora,cristata,45.75,-46.25,7404:456:3,0.94
Cystophora,cristata,45.75,-46.75,7404:456:4,0.98
Cystophora,cristata,45.25,-47.25,7404:457:1,0.82
Cystophora,cristata,45.25,-47.75,7404:457:2,0.91
Cystophora,cristata,45.75,-47.25,7404:457:3,1
Cystophora,cristata,45.75,-47.75,7404:457:4,1
Cystophora,cristata,45.25,-48.25,7404:458:1,1
Cystophora,cristata,46.25,-45.25,7404:465:1,0.99
Cystophora,cristata,46.25,-45.75,7404:465:2,1
Cystophora,cristata,46.25,-46.25,7404:466:1,0.94
Cystophora,cristata,46.25,-46.75,7404:466:2,1
Cystophora,cristata,46.75,-46.75,7404:466:4,1
Cystophora,cristata,46.25,-47.25,7404:467:1,0.82
Cystophora,cristata,47.25,-46.75,7404:476:2,1
Cystophora,cristata,47.75,-46.25,7404:476:3,1
Cystophora,cristata,47.75,-46.75,7404:476:4,0.94
Cystophora,cristata,48.25,-45.75,7404:485:2,0.9
Cystophora,cristata,48.75,-45.25,7404:485:3,1
Cystophora,cristata,48.75,-45.75,7404:485:4,1
Cystophora,cristata,48.25,-46.25,7404:486:1,1
Cystophora,cristata,48.25,-46.75,7404:486:2,1
Cystophora,cristata,48.75,-46.25,7404:486:3,0.92
Cystophora,cristata,48.75,-46.75,7404:486:4,0.9
Cystophora,cristata,48.25,-47.25,7404:487:1,1
Cystophora,cristata,48.25,-47.75,7404:487:2,1
Cystophora,cristata,48.75,-47.25,7404:487:3,0.92
Cystophora,cristata,48.75,-47.75,7404:487:4,0.95
Cystophora,cristata,48.25,-48.25,7404:488:1,1
Cystophora,cristata,48.75,-48.25,7404:488:3,0.99
Cystophora,cristata,48.75,-48.75,7404:488:4,1
Cystophora,cristata,48.75,-49.25,7404:489:3,1
Cystophora,cristata,49.25,-45.25,7404:495:1,0.92
Cystophora,cristata,49.25,-45.75,7404:495:2,0.85
Cystophora,cristata,49.25,-46.25,7404:496:1,0.83
Cystophora,cristata,49.25,-46.75,7404:496:2,0.86
Cystophora,cristata,49.75,-46.25,7404:496:3,0.81
Cystophora,cristata,49.75,-46.75,7404:496:4,0.84
Cystophora,cristata,49.25,-47.25,7404:497:1,0.89
Cystophora,cristata,49.25,-47.75,7404:497:2,0.93
Cystophora,cristata,49.75,-47.25,7404:497:3,0.87
Cystophora,cristata,49.75,-47.75,7404:497:4,0.9
Cystophora,cristata,49.25,-48.25,7404:498:1,0.96
Cystophora,cristata,49.25,-48.75,7404:498:2,1
Cystophora,cristata,49.75,-48.25,7404:498:3,0.94
Cystophora,cristata,49.75,-48.75,7404:498:4,1
Cystophora,cristata,49.25,-49.25,7404:499:1,1
Cystophora,cristata,49.25,-49.75,7404:499:2,0.96
Cystophora,cristata,49.75,-49.25,7404:499:3,1
Cystophora,cristata,49.75,-49.75,7404:499:4,0.94
Cystophora,cristata,42.25,-50.25,7405:120:1,0.83
Cystophora,cristata,42.25,-50.75,7405:120:2,0.85
Cystophora,cristata,42.75,-50.25,7405:120:3,1
Cystophora,cristata,42.75,-50.75,7405:120:4,1
Cystophora,cristata,42.25,-51.25,7405:121:1,0.86
Cystophora,cristata,42.75,-51.25,7405:121:3,1
Cystophora,cristata,42.75,-51.75,7405:121:4,0.92
Cystophora,cristata,42.75,-52.25,7405:122:3,0.8
Cystophora,cristata,43.25,-51.75,7405:131:2,1
Cystophora,cristata,43.25,-52.25,7405:132:1,0.94
Cystophora,cristata,43.25,-52.75,7405:132:2,0.82
Cystophora,cristata,43.75,-52.75,7405:132:4,1
Cystophora,cristata,43.75,-53.25,7405:133:3,0.91
Cystophora,cristata,44.25,-53.25,7405:143:1,1
Cystophora,cristata,44.25,-53.75,7405:143:2,0.99
Cystophora,cristata,44.25,-54.25,7405:144:1,0.92
Cystophora,cristata,44.25,-54.75,7405:144:2,0.87
Cystophora,cristata,44.75,-54.25,7405:144:3,0.99
Cystophora,cristata,44.75,-54.75,7405:144:4,1
Cystophora,cristata,43.75,-56.75,7405:236:4,0.8
Cystophora,cristata,43.75,-57.75,7405:237:4,0.85
Cystophora,cristata,43.75,-58.25,7405:238:3,0.92
Cystophora,cristata,43.75,-58.75,7405:238:4,1
Cystophora,cristata,43.25,-59.25,7405:239:1,0.87
Cystophora,cristata,43.25,-59.75,7405:239:2,0.97
Cystophora,cristata,44.25,-55.25,7405:245:1,0.82
Cystophora,cristata,44.25,-55.75,7405:245:2,0.85
Cystophora,cristata,44.75,-55.25,7405:245:3,1
Cystophora,cristata,44.75,-55.75,7405:245:4,1
Cystophora,cristata,44.25,-56.25,7405:246:1,0.92
Cystophora,cristata,44.25,-56.75,7405:246:2,0.98
Cystophora,cristata,44.75,-56.25,7405:246:3,0.84
Cystophora,cristata,44.25,-57.25,7405:247:1,1
Cystophora,cristata,44.25,-57.75,7405:247:2,1
Cystophora,cristata,41.75,-63.25,7406:113:3,0.8
Cystophora,cristata,41.75,-63.75,7406:113:4,0.83
Cystophora,cristata,41.75,-64.25,7406:114:3,0.86
Cystophora,cristata,41.75,-64.75,7406:114:4,0.9
Cystophora,cristata,42.75,-60.25,7406:120:3,0.8
Cystophora,cristata,42.75,-60.75,7406:120:4,0.85
Cystophora,cristata,42.75,-61.25,7406:121:3,0.94
Cystophora,cristata,42.75,-61.75,7406:121:4,1
Cystophora,cristata,42.25,-62.25,7406:122:1,0.88
Cystophora,cristata,42.25,-62.75,7406:122:2,0.92
Cystophora,cristata,42.75,-62.25,7406:122:3,1
Cystophora,cristata,42.75,-62.75,7406:122:4,1
Cystophora,cristata,42.25,-63.25,7406:123:1,0.95
Cystophora,cristata,42.25,-63.75,7406:123:2,0.99
Cystophora,cristata,42.75,-63.25,7406:123:3,0.89
Cystophora,cristata,42.25,-64.25,7406:124:1,1
Cystophora,cristata,42.25,-64.75,7406:124:2,1
Cystophora,cristata,43.25,-60.25,7406:130:1,1
Cystophora,cristata,43.25,-60.75,7406:130:2,0.94
Cystophora,cristata,40.75,-66.25,7406:206:3,0.94
Cystophora,cristata,40.25,-67.25,7406:207:1,0.93
Cystophora,cristata,40.25,-67.75,7406:207:2,0.98
Cystophora,cristata,40.25,-68.25,7406:208:1,0.83
Cystophora,cristata,41.25,-65.25,7406:215:1,0.84
Cystophora,cristata,41.25,-65.75,7406:215:2,0.96
Cystophora,cristata,41.75,-65.25,7406:215:3,0.98
Cystophora,cristata,55.75,-9.75,7500:459:4,0.93
Cystophora,cristata,56.25,-9.75,7500:469:2,0.93
Cystophora,cristata,56.75,-9.25,7500:469:3,0.93
Cystophora,cristata,56.75,-9.75,7500:469:4,0.93
Cystophora,cristata,57.25,-9.75,7500:479:2,0.93
Cystophora,cristata,57.75,-9.75,7500:479:4,0.93
Cystophora,cristata,58.75,-8.25,7500:488:3,0.81
Cystophora,cristata,58.75,-8.75,7500:488:4,0.93
Cystophora,cristata,58.25,-9.75,7500:489:2,0.93
Cystophora,cristata,58.75,-9.25,7500:489:3,0.93
Cystophora,cristata,58.75,-9.75,7500:489:4,0.93
Cystophora,cristata,59.25,-7.75,7500:497:2,0.93
Cystophora,cristata,59.75,-7.25,7500:497:3,0.89
Cystophora,cristata,59.25,-8.25,7500:498:1,0.93
Cystophora,cristata,59.25,-8.75,7500:498:2,0.93
Cystophora,cristata,59.75,-8.25,7500:498:3,0.94
Cystophora,cristata,59.75,-8.75,7500:498:4,0.94
Cystophora,cristata,59.25,-9.25,7500:499:1,0.94
Cystophora,cristata,59.25,-9.75,7500:499:2,0.94
Cystophora,cristata,59.75,-9.25,7500:499:3,0.94
Cystophora,cristata,59.75,-9.75,7500:499:4,0.94
Cystophora,cristata,50.25,-11.25,7501:101:1,0.85
Cystophora,cristata,50.25,-11.75,7501:101:2,0.89
Cystophora,cristata,50.75,-11.25,7501:101:3,0.88
Cystophora,cristata,50.75,-11.75,7501:101:4,0.89
Cystophora,cristata,50.25,-12.25,7501:102:1,0.85
Cystophora,cristata,50.25,-12.75,7501:102:2,0.82
Cystophora,cristata,50.75,-12.25,7501:102:3,0.87
Cystophora,cristata,50.75,-12.75,7501:102:4,0.85
Cystophora,cristata,50.75,-13.25,7501:103:3,0.84
Cystophora,cristata,50.75,-13.75,7501:103:4,0.89
Cystophora,cristata,50.75,-14.25,7501:104:3,0.89
Cystophora,cristata,50.75,-14.75,7501:104:4,0.8
Cystophora,cristata,51.25,-11.75,7501:111:2,0.9
Cystophora,cristata,51.25,-12.25,7501:112:1,0.9
Cystophora,cristata,51.25,-12.75,7501:112:2,0.9
Cystophora,cristata,51.75,-12.25,7501:112:3,0.9
Cystophora,cristata,51.75,-12.75,7501:112:4,0.9
Cystophora,cristata,51.25,-13.25,7501:113:1,0.9
Cystophora,cristata,51.75,-13.25,7501:113:3,0.81
Cystophora,cristata,51.25,-14.75,7501:114:2,0.88
Cystophora,cristata,53.25,-14.75,7501:134:2,0.91
Cystophora,cristata,53.75,-14.25,7501:134:3,0.91
Cystophora,cristata,53.75,-14.75,7501:134:4,0.81
Cystophora,cristata,54.75,-10.75,7501:140:4,0.92
Cystophora,cristata,54.25,-11.75,7501:141:2,0.92
Cystophora,cristata,54.75,-11.25,7501:141:3,0.88
Cystophora,cristata,54.25,-12.25,7501:142:1,0.92
Cystophora,cristata,54.25,-12.75,7501:142:2,0.89
Cystophora,cristata,54.25,-13.25,7501:143:1,0.85
Cystophora,cristata,54.25,-13.75,7501:143:2,0.81
Cystophora,cristata,54.75,-14.25,7501:144:3,0.8
Cystophora,cristata,54.75,-14.75,7501:144:4,0.82
Cystophora,cristata,51.75,-15.25,7501:215:3,0.83
Cystophora,cristata,52.25,-15.25,7501:225:1,0.91
Cystophora,cristata,52.75,-15.25,7501:225:3,0.88
Cystophora,cristata,52.75,-19.75,7501:229:4,0.83
Cystophora,cristata,53.25,-15.25,7501:235:1,0.8
Cystophora,cristata,53.75,-16.25,7501:236:3,0.81
Cystophora,cristata,53.75,-16.75,7501:236:4,0.86
Cystophora,cristata,53.75,-17.25,7501:237:3,0.86
Cystophora,cristata,53.75,-17.75,7501:237:4,0.86
Cystophora,cristata,53.25,-18.75,7501:238:2,0.84
Cystophora,cristata,53.75,-18.25,7501:238:3,0.86
Cystophora,cristata,53.75,-18.75,7501:238:4,0.85
Cystophora,cristata,53.25,-19.25,7501:239:1,0.85
Cystophora,cristata,53.25,-19.75,7501:239:2,0.84
Cystophora,cristata,53.75,-19.25,7501:239:3,0.89
Cystophora,cristata,53.75,-19.75,7501:239:4,0.93
Cystophora,cristata,54.25,-15.25,7501:245:1,0.8
Cystophora,cristata,54.25,-15.75,7501:245:2,0.81
Cystophora,cristata,54.75,-15.25,7501:245:3,0.85
Cystophora,cristata,54.75,-15.75,7501:245:4,0.87
Cystophora,cristata,54.25,-16.25,7501:246:1,0.84
Cystophora,cristata,54.25,-16.75,7501:246:2,0.86
Cystophora,cristata,54.75,-16.25,7501:246:3,0.87
Cystophora,cristata,54.75,-16.75,7501:246:4,0.88
Cystophora,cristata,54.25,-17.25,7501:247:1,0.86
Cystophora,cristata,54.25,-17.75,7501:247:2,0.89
Cystophora,cristata,54.75,-17.25,7501:247:3,0.92
Cystophora,cristata,54.75,-17.75,7501:247:4,0.92
Cystophora,cristata,54.25,-18.25,7501:248:1,0.91
Cystophora,cristata,54.25,-18.75,7501:248:2,0.93
Cystophora,cristata,54.75,-18.25,7501:248:3,0.92
Cystophora,cristata,54.75,-18.75,7501:248:4,0.93
Cystophora,cristata,54.25,-19.25,7501:249:1,0.93
Cystophora,cristata,54.25,-19.75,7501:249:2,0.93
Cystophora,cristata,54.75,-19.25,7501:249:3,0.93
Cystophora,cristata,54.75,-19.75,7501:249:4,0.93
Cystophora,cristata,55.25,-10.25,7501:350:1,0.93
Cystophora,cristata,55.25,-10.75,7501:350:2,0.85
Cystophora,cristata,55.75,-10.25,7501:350:3,0.87
Cystophora,cristata,55.75,-10.75,7501:350:4,0.85
Cystophora,cristata,55.25,-11.25,7501:351:1,0.81
Cystophora,cristata,55.75,-11.25,7501:351:3,0.82
Cystophora,cristata,55.75,-11.75,7501:351:4,0.8
Cystophora,cristata,55.75,-12.75,7501:352:4,0.8
Cystophora,cristata,55.25,-13.75,7501:353:2,0.8
Cystophora,cristata,55.75,-13.25,7501:353:3,0.81
Cystophora,cristata,55.75,-13.75,7501:353:4,0.84
Cystophora,cristata,55.25,-14.25,7501:354:1,0.82
Cystophora,cristata,55.25,-14.75,7501:354:2,0.87
Cystophora,cristata,55.75,-14.25,7501:354:3,0.89
Cystophora,cristata,55.75,-14.75,7501:354:4,0.93
Cystophora,cristata,56.25,-10.25,7501:360:1,0.93
Cystophora,cristata,56.25,-10.75,7501:360:2,0.87
Cystophora,cristata,56.75,-10.25,7501:360:3,0.93
Cystophora,cristata,56.75,-10.75,7501:360:4,0.87
Cystophora,cristata,56.25,-11.25,7501:361:1,0.84
Cystophora,cristata,56.25,-11.75,7501:361:2,0.82
Cystophora,cristata,56.75,-11.25,7501:361:3,0.86
Cystophora,cristata,56.75,-11.75,7501:361:4,0.87
Cystophora,cristata,56.25,-12.25,7501:362:1,0.83
Cystophora,cristata,56.25,-12.75,7501:362:2,0.84
Cystophora,cristata,56.75,-12.25,7501:362:3,0.88
Cystophora,cristata,56.75,-12.75,7501:362:4,0.89
Cystophora,cristata,56.25,-13.25,7501:363:1,0.85
Cystophora,cristata,56.25,-13.75,7501:363:2,0.92
Cystophora,cristata,56.75,-13.25,7501:363:3,0.93
Cystophora,cristata,56.25,-14.25,7501:364:1,0.93
Cystophora,cristata,57.25,-10.25,7501:370:1,0.9
Cystophora,cristata,57.25,-10.75,7501:370:2,0.93
Cystophora,cristata,57.75,-10.25,7501:370:3,0.92
Cystophora,cristata,57.75,-10.75,7501:370:4,0.93
Cystophora,cristata,57.25,-11.25,7501:371:1,0.93
Cystophora,cristata,57.25,-11.75,7501:371:2,0.93
Cystophora,cristata,57.75,-11.25,7501:371:3,0.93
Cystophora,cristata,57.75,-11.75,7501:371:4,0.93
Cystophora,cristata,57.25,-12.25,7501:372:1,0.93
Cystophora,cristata,57.25,-12.75,7501:372:2,0.93
Cystophora,cristata,57.75,-12.25,7501:372:3,0.93
Cystophora,cristata,57.75,-12.75,7501:372:4,0.94
Cystophora,cristata,58.25,-10.25,7501:380:1,0.93
Cystophora,cristata,58.25,-10.75,7501:380:2,0.93
Cystophora,cristata,58.75,-10.25,7501:380:3,0.93
Cystophora,cristata,58.75,-10.75,7501:380:4,0.93
Cystophora,cristata,58.25,-11.25,7501:381:1,0.93
Cystophora,cristata,58.25,-11.75,7501:381:2,0.93
Cystophora,cristata,58.75,-11.25,7501:381:3,0.93
Cystophora,cristata,58.75,-11.75,7501:381:4,0.94
Cystophora,cristata,58.25,-12.25,7501:382:1,0.94
Cystophora,cristata,58.25,-12.75,7501:382:2,0.94
Cystophora,cristata,58.75,-12.25,7501:382:3,0.94
Cystophora,cristata,58.75,-12.75,7501:382:4,0.94
Cystophora,cristata,58.25,-13.25,7501:383:1,0.94
Cystophora,cristata,58.75,-13.25,7501:383:3,0.94
Cystophora,cristata,58.75,-13.75,7501:383:4,0.95
Cystophora,cristata,58.75,-14.25,7501:384:3,0.87
Cystophora,cristata,58.75,-14.75,7501:384:4,0.95
Cystophora,cristata,59.25,-10.75,7501:390:2,0.94
Cystophora,cristata,59.75,-10.25,7501:390:3,0.94
Cystophora,cristata,59.75,-10.75,7501:390:4,0.94
Cystophora,cristata,59.25,-11.25,7501:391:1,0.94
Cystophora,cristata,59.25,-11.75,7501:391:2,0.94
Cystophora,cristata,59.75,-11.25,7501:391:3,0.94
Cystophora,cristata,59.75,-11.75,7501:391:4,0.95
Cystophora,cristata,59.25,-12.25,7501:392:1,0.94
Cystophora,cristata,59.25,-12.75,7501:392:2,0.94
Cystophora,cristata,59.75,-12.25,7501:392:3,0.95
Cystophora,cristata,59.75,-12.75,7501:392:4,0.95
Cystophora,cristata,59.25,-13.25,7501:393:1,0.95
Cystophora,cristata,59.25,-13.75,7501:393:2,0.85
Cystophora,cristata,59.75,-13.25,7501:393:3,0.95
Cystophora,cristata,59.75,-13.75,7501:393:4,0.95
Cystophora,cristata,59.25,-14.25,7501:394:1,0.85
Cystophora,cristata,59.25,-14.75,7501:394:2,0.94
Cystophora,cristata,59.75,-14.25,7501:394:3,0.96
Cystophora,cristata,59.75,-14.75,7501:394:4,0.96
Cystophora,cristata,55.25,-15.25,7501:455:1,0.89
Cystophora,cristata,55.25,-15.75,7501:455:2,0.92
Cystophora,cristata,55.25,-16.25,7501:456:1,0.93
Cystophora,cristata,55.25,-16.75,7501:456:2,0.93
Cystophora,cristata,55.25,-17.25,7501:457:1,0.81
Cystophora,cristata,55.25,-17.75,7501:457:2,0.82
Cystophora,cristata,55.75,-17.75,7501:457:4,0.93
Cystophora,cristata,55.25,-18.25,7501:458:1,0.93
Cystophora,cristata,55.25,-18.75,7501:458:2,0.93
Cystophora,cristata,55.75,-18.25,7501:458:3,0.93
Cystophora,cristata,55.75,-18.75,7501:458:4,0.93
Cystophora,cristata,55.25,-19.25,7501:459:1,0.93
Cystophora,cristata,55.25,-19.75,7501:459:2,0.94
Cystophora,cristata,55.75,-19.25,7501:459:3,0.94
Cystophora,cristata,55.75,-19.75,7501:459:4,0.94
Cystophora,cristata,56.75,-16.25,7501:466:3,0.8
Cystophora,cristata,56.25,-17.75,7501:467:2,0.94
Cystophora,cristata,56.75,-17.25,7501:467:3,0.82
Cystophora,cristata,56.75,-17.75,7501:467:4,0.94
Cystophora,cristata,56.25,-18.25,7501:468:1,0.94
Cystophora,cristata,56.25,-18.75,7501:468:2,0.94
Cystophora,cristata,56.75,-18.25,7501:468:3,0.94
Cystophora,cristata,56.75,-18.75,7501:468:4,0.94
Cystophora,cristata,56.25,-19.25,7501:469:1,0.94
Cystophora,cristata,56.25,-19.75,7501:469:2,0.94
Cystophora,cristata,56.75,-19.25,7501:469:3,0.95
Cystophora,cristata,56.75,-19.75,7501:469:4,0.95
Cystophora,cristata,57.25,-15.75,7501:475:2,0.94
Cystophora,cristata,57.75,-15.75,7501:475:4,0.95
Cystophora,cristata,57.25,-16.25,7501:476:1,0.95
Cystophora,cristata,57.25,-16.75,7501:476:2,0.95
